umpire,/ˈʌm.paɪər/,n,裁判,a person whose job is to make sure that a sports game is played fairly and that the rules are not broken,将 umpire 分解成两个部分，ump 和 ire。ump 听起来像 ump （一种声音），而 ire 听起来像爱尔（一个人名）。你可以联想到裁判就像一个发出声音的人一样，确保比赛公平进行，不违反规则。
referee,/ˌref.əˈriː/,n,裁判,a person who is in charge of a sports game and who makes certain that the rules are followed,将 referee 分解成两个部分，ref 和 eree。ref 听起来像 ref （参考），而 eree 听起来像 ear （耳朵）。你可以联想到裁判就像一个参考人一样，用耳朵确保规则得到遵守。
deforestation,/ˌdiː.fɒr.ɪˈsteɪ.ʃən/,n,森林砍伐,"the cutting down of trees in a large area, or the destruction of forests by people",将 deforestation 分解成三个部分，de、for 和 estation。de 听起来像德（一个人名），for 听起来像 for （为了），而 estation 听起来像 station （车站）。你可以联想到森林砍伐就像德国人为了建造一个新的车站而砍伐大片森林。
lottery,/ˈlɒt.ər.i/,n,彩票,"a game, often organized by the state or a charity in order to make money, in which tickets with numbers are sold to people who then have a chance of winning a prize if their number is chosen",将 lottery 分解成两个部分，lot 和 tery。lot 听起来像 lot （很多），而 tery 听起来像特日（一个人名）。你可以联想到彩票就像很多人一起参与，最后只有一个人能赢得特日的奖品。
pastel,/pæˈstel/,n,粉彩,"a soft, coloured substance, usually in the form of a small stick, that is used to draw pictures, or a picture that has been drawn using this",将 pastel 分解成两个部分，pas 和 tel。pas 听起来像爬（动词），而 tel 听起来像特尔（一个人名）。你可以联想到粉彩就像一只虫子爬过特尔的画作，留下了柔和的颜色。
parameter,/pəˈræm.ɪ.tər/,n,参数,a set of fixed limits that control the way that something should be done,将 parameter 分解成三个部分，para、meter 和 er。para 听起来像爬啊（一个声音），meter 听起来像米特（一个人名），而 er 听起来像儿（一个字）。你可以联想到参数就像一个声音在爬啊爬啊，米特儿在固定的范围内控制着事物的进行。
suffragist,/ˈsʌ.frə.dʒɪst/,n,选举权扩大论者,"a person who advocates for the extension of suffrage, especially to women",suffragist 可以拆分为 suffrage（选举权）和 gist（要点）。因此，你可以联想到 suffragist 是指那些主张扩大选举权的人，特别是指那些主张扩大选举权给妇女的人
atrocity,/əˈtrɒs.ə.ti/,n,暴行; 残暴行为,"an extremely wicked or cruel act, typically involving physical violence or injury",atrocity 听起来像 a trophy（一个奖杯）。你可以联想到 atrocity 是指一种极其邪恶或残忍的行为，通常涉及身体暴力或伤害，就像是一个奖杯一样
remnant,/ˈrem.nənt/,n,残余物; 剩余部分,a small remaining quantity of something,remnant 听起来像 remain（剩下）。你可以联想到 remnant 是指某物的剩余部分或数量很少的残余物
warehouse,/ˈweə.haʊs/,n,仓库; 货栈,a large building where raw materials or manufactured goods may be stored before their export or distribution for sale,warehouse 可以拆分为 ware（货物）和 house（房子）。因此，你可以联想到 warehouse 是指储存原材料或制成品的大型建筑，这些货物可能在出口或分销销售之前被储存
sod,/sɒd/,n,草皮; 草地,"a surface covered with grass, especially one that forms a distinct flat area",sod 听起来像 so（所以）和 dirt（泥土）。你可以联想到 sod 是指被草覆盖的表面，尤其是形成一个明显平坦区域的表面
draft,/drɑːft/,n,草稿; 草案,a preliminary version of a piece of writing,draft 听起来像 draft（拖，拉）的过去式。你可以联想到 draft 是指一篇写作的初步版本，就像是被拖拉出来的
calipers,/ˈkæl.ɪ.pərz/,n,卡钳; 游标卡尺,an instrument for measuring external or internal dimensions,calipers 可以拆分为 cali（卡里）和 pers（人）。你可以联想到 calipers 是指测量外部或内部尺寸的仪器，就像是一个人在卡里面
surveyor,/səˈveɪ.ər/,n,测量员; 检查员,a person who examines and records the details of a piece of land,surveyor 听起来像 survey（调查）和 or（或者）。你可以联想到 surveyor 是指检查和记录土地细节的人，就像是在进行一项调查或者检查
interjection,/ˌɪn.təˈdʒek.ʃən/,n,感叹词,a word or phrase that expresses strong emotion,interjection 可以拆分为 inter（互相）和 jection（投掷）。你可以联想到 interjection 是指表达强烈情感的词或短语，就像是互相投掷出来的
detection,/dɪˈtek.ʃən/,n,侦查; 发现,the action or process of identifying the presence of something concealed,detection 听起来像 detect（发现）和 ion（离子）。你可以联想到 detection 是指识别隐藏物体存在的行为或过程，就像是发现了一种离子
errand,/ˈɛr.ənd/,n,差事，使命,a short journey either to take a message or to take or collect something,将 errand 分解成两个部分， er 和 rand。 er 可以联想到 error （错误），而 rand 听起来有点像 run （跑步）。因此，你可以联想到 errand 是一个短暂的跑步，表示去传递信息或取或收集某物的任务
produce,/ˈprɑː.duːs/,v,生产，制造,to make something or bring something into existence,将 produce 分解成两个部分， pro 和 duce。 pro 可以联想到 professional （专业的），而 duce 听起来有点像 juice （果汁）。因此，你可以联想到 produce 是专业制造的果汁，表示生产或制造某物
toady,/ˈtoʊ.di/,n,马屁精,a person who behaves in an obsequious or sycophantic manner,toady 听起来有点像 toad （蟾蜍）。你可以联想到马屁精就像一只蟾蜍，总是粘在别人身边，表现得非常恭维和谄媚
exposition,/ˌɛk.spəˈzɪʃ.ən/,n,阐述，解释,a comprehensive description and explanation of an idea or theory,exposition 听起来有点像 explore （探索）。你可以联想到阐述就像是对某个想法或理论进行探索和解释
potation,/poʊˈteɪ.ʃən/,n,饮品，饮用,the action of drinking or the drinking of a liquid,potation 听起来有点像 potion （药剂）。你可以联想到饮品就像是一种药剂，人们饮用它来满足口渴或享受味道
dissident,/ˈdɪs.ɪ.dənt/,n,持不同政见者,"a person who opposes official policy, especially that of an authoritarian state",dissident 听起来有点像 dis （不）和 student （学生）。你可以联想到持不同政见者就像是不同于其他学生的人，他们反对官方政策，特别是威权国家的政策
discography,/dɪˈskɑː.ɡrə.fi/,n,唱片目录,a descriptive list of recordings by a particular artist or group,discography 听起来有点像 disco （迪斯科）和 graphy （图书馆）。你可以联想到唱片目录就像是迪斯科音乐的图书馆，记录了某个特定艺术家或团体的所有录音
clairvoyance,/kleərˈvɔɪ.əns/,n,洞察力，千里眼,the supposed faculty of perceiving things or events in the future or beyond normal sensory contact,clairvoyance 听起来有点像 clear （清晰）和 voice （声音）。你可以联想到洞察力就像是能够清晰听到未来或超出正常感官接触范围的声音
surrealism,/səˈriː.ə.lɪ.zəm/,n,超现实主义,a 20th-century avant-garde movement in art and literature that sought to release the creative potential of the unconscious mind,surrealism 听起来有点像 surreal （超现实）和 ism （主义）。你可以联想到超现实主义就像是一种追求释放潜意识创造力的艺术和文学运动
supernova,/ˌsuː.pɚˈnoʊ.və/,n,超新星,a star that suddenly becomes much brighter and then gradually returns to its original brightness over a period of weeks or years,supernova 听起来有点像 super （超级）和 nova （新星）。你可以联想到超新星就像是一颗突然变得非常明亮，然后在几周或几年内逐渐恢复到原来亮度的超级新星
pilgrim,/ˈpɪl.ɡrɪm/,n,朝圣者,a person who journeys to a sacred place for religious reasons,将 pilgrim 分解成两个部分， pil 和 grim。 pil 听起来像 peel（剥皮），而 grim 听起来像 grimace（面部扭曲）。因此，你可以联想到 pilgrim 是一个面部扭曲的人，他在朝圣时剥去了他的面部皮肤。
tiff,/tɪf/,n,争吵,a petty quarrel,tiff 听起来像 thief（小偷）。因此，你可以联想到 tiff 是两个小偷之间的争吵。
lathe,/leɪð/,n,车床,"a machine for shaping wood, metal, or other material by means of a rotating drive that turns the piece being worked on against changeable cutting tools",lathe 听起来像 ladder（梯子）。因此，你可以联想到 lathe 是一种像梯子一样的机器，用于加工木材、金属或其他材料。
precipitant,/prɪˈsɪp.ɪ.tənt/,adj,仓促的,"done, made, or acting suddenly or without careful consideration",precipitant 听起来像 pre-sip（预先倾倒）。因此，你可以联想到 precipitant 是在没有仔细考虑的情况下预先倾倒的。
sediment,/ˈsed.ɪ.mənt/,n,沉淀物,matter that settles to the bottom of a liquid,sediment 听起来像 said（说）和 mint（薄荷糖）。因此，你可以联想到 sediment 是说了很多薄荷糖后留在杯子底部的沉淀物。
meditation,/ˌmed.ɪˈteɪ.ʃən/,n,冥想,"the act of giving your attention to only one thing, either as a religious activity or as a way of becoming calm and relaxed",meditation 听起来像 me（我）和 dictation（听写）。因此，你可以联想到 meditation 是我在听写时专注于一件事情，以达到宗教活动或冷静放松的目的。
aplomb,/əˈplɒm/,n,沉着,"self-confidence or assurance, especially when in a demanding situation",aplomb 听起来像 apple（苹果）和 bomb（炸弹）。因此，你可以联想到 aplomb 是一个苹果在炸弹爆炸的情况下保持的沉着。
platitude,/ˈplæt.ɪ.tʃuːd/,n,陈词滥调,"a remark or statement, especially one with a moral content, that has been used too often to be interesting or thoughtful",platitude 听起来像 plate（盘子）和 attitude（态度）。因此，你可以联想到 platitude 是一个盘子里装满了态度不好的陈词滥调。
padding,/ˈpæd.ɪŋ/,n,填充物,soft material that is used to cover or protect something,padding 听起来像 pad（垫子）和 ding（叮）。因此，你可以联想到 padding 是用垫子保护物品时发出的叮声。
approbation,/ˌæp.rəˈbeɪ.ʃən/,n,认可,approval or agreement,approbation 听起来像 a-pro（一个专业）和 bation（背诵）。因此，你可以联想到 approbation 是一个专业的背诵，表示认可和同意。
ingredient,/ɪnˈɡriː.di.ənt/,n,成分，原料,"a food or a substance that is used in a recipe, especially one that is not the main ingredient",将 ingredient 分解成三个部分，in、gre 和 dient。in 在中文中表示“在”，gre 听起来像“格瑞”，而 dient 可以联想到“点”。因此，你可以联想到 ingredient 是在格瑞点上的成分，即原料
component,/kəmˈpoʊ.nənt/,n,组成部分，成分,one of the parts that a machine or system is made of,将 component 分解成两个部分，com 和 ponent。com 可以联想到“康姆”，而 ponent 听起来像“朋友”。因此，你可以联想到 component 是康姆朋友中的一个组成部分
constituent,/kənˈstɪtʃ.u.ənt/,n,成分，组成部分,one of the parts that a substance or system is made of,将 constituent 分解成三个部分，con、sti 和 tuent。con 可以联想到“控”，sti 听起来像“死”，而 tuent 可以联想到“团队”。因此，你可以联想到 constituent 是控制死团队中的一个成分，即组成部分
attainment,/əˈteɪn.mənt/,n,成就，达到,the act of achieving something,将 attainment 分解成三个部分，at、tain 和 ment。at 可以联想到“阿特”，tain 听起来像“天”，而 ment 可以联想到“门特”。因此，你可以联想到 attainment 是阿特天门特的成就，即达到某个目标
maturity,/məˈtʊr.ə.t̬i/,n,成熟，完备,the state of being fully grown or developed,将 maturity 分解成三个部分，ma、tu 和 rity。ma 可以联想到“妈”，tu 听起来像“土”，而 rity 可以联想到“日特”。因此，你可以联想到 maturity 是妈土日特的状态，即成熟、完备的状态
rectitude,/ˈrek.tə.tuːd/,n,正直，诚实,correct moral behavior or thinking; righteousness,将 rectitude 分解成三个部分，rec、ti 和 tude。rec 可以联想到“热克”，ti 听起来像“体”，而 tude 可以联想到“土德”。因此，你可以联想到 rectitude 是热克体土德的状态，即正直、诚实的状态
castigation,/ˌkæs.tɪˈɡeɪ.ʃən/,n,严厉批评，惩罚,severe criticism or punishment,将 castigation 分解成三个部分，cas、ti 和 gation。cas 可以联想到“猜”，ti 听起来像“踢”，而 gation 可以联想到“嘎婷”。因此，你可以联想到 castigation 是猜踢嘎婷的行为，即严厉批评、惩罚的行为
oafishness,/ˈoʊ.fɪʃ.nəs/,n,愚蠢，呆笨,the quality of being stupid or awkward,将 oafishness 分解成三个部分，oaf、ish 和 ness。oaf 可以联想到“奥夫”，ish 听起来像“爱世”，而 ness 可以联想到“内丝”。因此，你可以联想到 oafishness 是奥夫爱世内丝的特质，即愚蠢、呆笨的特质
duration,/dʊˈreɪ.ʃən/,n,持续时间，期间,the length of time that something lasts,将 duration 分解成三个部分，du、ra 和 tion。du 可以联想到“读”，ra 听起来像“拉”，而 tion 可以联想到“天”。因此，你可以联想到 duration 是读拉天的时间，即持续的时间
gear,/ɡɪr/,n,齿轮，装备,"a device, often consisting of connecting sets of wheels with teeth (= points) around the edge, that controls the speed of parts in a machine",将 gear 分解成两个部分，ge 和 ar。ge 可以联想到“歌”，而 ar 听起来像“啊”。因此，你可以联想到 gear 是歌啊的装备，即齿轮、装备
mortification,/ˌmɔː.tɪ.fɪˈkeɪ.ʃən/,n,屈辱，羞愧,a feeling of great embarrassment or shame,将 mortification 分解成两个部分，mort 和 ification。mort 听起来像 more，而 ification 可以联想到 if i can（如果我能）。因此，你可以联想到 mortification 是因为某种原因，如果我能变得更好就不会感到羞愧或尴尬了
stigma,/ˈstɪɡ.mə/,n,耻辱，污名,"a strong feeling of disapproval that most people in a society have about something, especially when this is unfair",stigma 听起来像 stick ma（黏住妈）。你可以联想到当你黏住妈妈时，其他人会对你有耻辱或污名的感觉
equator,/ɪˈkweɪ.tər/,n,赤道,an imaginary line drawn around the middle of the Earth an equal distance from the North Pole and the South Pole,equator 听起来像 e quality tour（品质之旅）。你可以联想到赤道是一个品质之旅的起点，从赤道开始，你可以环游世界各地
doldrums,/ˈdəʊl.drəmz/,n,低迷，停滞,a state or period of time when there is no activity or improvement,doldrums 听起来像 door drums（门上的鼓）。你可以联想到当门上的鼓不再敲击时，表示没有活动或进展，处于低迷或停滞状态
abundance,/əˈbʌn.dəns/,n,丰富，充裕,a very large quantity of something,abundance 听起来像 a bun dance（一个面包跳舞）。你可以联想到当有很多面包在跳舞时，表示有丰富或充裕的东西
affluence,/ˈæf.lu.əns/,n,富裕，富有,the state of having a lot of money or owning many valuable things,affluence 听起来像 a fluence（一股流）。你可以联想到当你被一股流动的财富所包围时，表示你处于富裕或富有的状态
impulse,/ˈɪm.pʌls/,n,冲动，推动,a sudden strong wish to do something,impulse 听起来像 in pulse（在脉搏中）。你可以联想到当你的脉搏中有一种强烈的冲动时，表示你突然有做某事的强烈愿望
impact,/ˈɪm.pækt/,n,影响，冲击,the force or action of one object hitting another,impact 听起来像 in pact（在协议中）。你可以联想到当你在协议中达成一致时，表示你对某事产生了影响或冲击
votary,/ˈvoʊ.tər.i/,n,信徒，崇拜者,a person who is devoted to a particular religion or religious figure,votary 听起来像 vote ari（投票给阿里）。你可以联想到当你投票给阿里时，表示你是阿里的信徒或崇拜者
reward,/rɪˈwɔːrd/,n,奖励，报答,"something given in exchange for good behavior or good work, etc.",reward 听起来像 re ward（回报）。你可以联想到当你得到回报时，表示你因为良好的行为或工作而得到奖励或报答
honorarium,/ˌɑː.nəˈrer.i.əm/,n,酬金，报酬,a payment for services that is made in addition to the usual payment,将 honorarium 分解成两个部分， honor 和 arium。honor 在中文中表示荣誉，而 arium 听起来有点像 area（区域）。因此，你可以联想到 honorarium 是一种给予荣誉的报酬。
scandal,/ˈskæn.dəl/,n,丑闻，丑事,an action or event that causes public outrage or disgust,scandal 听起来有点像 scan doll（扫描娃娃）。你可以想象一个娃娃被扫描后，里面发现了一些丑闻或丑事。
stench,/stentʃ/,n,恶臭，臭气,a strong and very unpleasant smell,stench 听起来有点像 stink（臭味）。你可以想象一股非常刺鼻的臭味，就像是一股恶臭的气味。
outlet,/ˈaʊt.let/,n,出口，出路,a passage or vent for escape or release,outlet 听起来有点像 out let（外面放）。你可以想象一个通道或出口，外面放着一些东西，可以通过这个出口逃离或释放出来。
egress,/ˈiː.ɡres/,n,出口，离开,the action of going out of or leaving a place,egress 听起来有点像 exit（出口）。你可以想象自己从一个地方出去或离开，就像是通过一个出口。
hemorrhage,/ˈhem.ər.ɪdʒ/,n,出血，大出血,an escape of blood from a ruptured blood vessel,hemorrhage 听起来有点像 hammer rage（锤子暴怒）。你可以想象一个锤子暴怒地砸在某个地方，导致大量的出血。
debut,/ˈdeɪ.bjuː/,n,首次亮相，初次登台,a person's first appearance or performance in a particular capacity or role,debut 听起来有点像 day boot（白天穿的靴子）。你可以想象一个人第一次穿上一双特别的靴子，在白天亮相或初次登台。
neophyte,/ˈniː.ə.faɪt/,n,新手，初学者,"a person who is new to a subject, skill, or belief",neophyte 听起来有点像 new fight（新的战斗）。你可以想象一个新手或初学者正在进行一场新的战斗，尝试掌握一门新的技能或知识。
herbicide,/ˈhɜːr.bɪ.saɪd/,n,除草剂,a substance that is toxic to plants and is used to destroy unwanted vegetation,herbicide 听起来有点像 herb aside（草旁边）。你可以想象一种草旁边的东西，这个东西对植物有毒，可以用来除掉不想要的植被。
chef,/ʃef/,n,厨师，主厨,"a professional cook, typically the chief cook in a restaurant or hotel",chef 听起来有点像 chief（首领）。你可以想象一个厨师是一个团队中的首领，负责在餐厅或酒店中担任主厨的角色。
hoe,/hoʊ/,n,锄头,"a tool with a flat blade and a long handle, used for weeding, cultivating, and gardening",将 hoe 分解成两个部分，h 和 oe。h 可以联想到 handle（手柄），而 oe 可以联想到 o（圆形）。因此，你可以联想到 hoe 是一个带有圆形手柄的工具，用于除草和园艺。
duckling,/ˈdʌk.lɪŋ/,n,小鸭子,a young duck,duckling 的尾音 ling 可以联想到令（ling），而令可以联想到领导。因此，你可以联想到 duckling 是小鸭子，是领导的未来。
cabinet,/ˈkæb.ɪ.nət/,n,橱柜,"a piece of furniture with shelves, drawers, or compartments for storing or displaying items",cabinet 的尾音 net 可以联想到网（net），而网可以联想到捕捉。因此，你可以联想到 cabinet 是一个用于捕捉物品的家具，用于存放和展示物品。
pestle,/ˈpes.əl/,n,杵,"a heavy tool with a rounded end, used for crushing and grinding substances in a mortar",pestle 的尾音 tle 可以联想到特乐（tè lè），而特乐可以联想到特乐蒙（特乐蒙山）。因此，你可以联想到 pestle 是一种用于在研钵中研磨和研磨物质的重型工具。
reserve,/rɪˈzɜːrv/,n,储备,a supply of a commodity not needed for immediate use but available if required,reserve 的尾音 serve 可以联想到服务（serve），而服务可以联想到提供。因此，你可以联想到 reserve 是一种不需要立即使用但可用于需要时的商品供应。
prescription,/prɪˈskrɪp.ʃən/,n,处方,an instruction written by a medical practitioner that authorizes a patient to be issued with a medicine or treatment,prescription 的尾音 tion 可以联想到天（tian），而天可以联想到天堂。因此，你可以联想到 prescription 是一种由医生书写的指示，授权患者使用药物或治疗。
disposition,/ˌdɪs.pəˈzɪʃ.ən/,n,性格,a person's inherent qualities of mind and character,disposition 的尾音 tion 可以联想到天（tian），而天可以联想到天空。因此，你可以联想到 disposition 是一个人内在的思维和品格的性格，就像天空一样广阔。
drove,/droʊv/,n,群,"a group of animals, especially cattle or sheep, driven in a body",drove 的尾音 ove 可以联想到欧洲（Europe），而欧洲可以联想到牧场。因此，你可以联想到 drove 是一群动物，尤其是牛或羊，被一起赶着前进。
antenna,/ænˈten.ə/,n,天线,"a rod, wire, or other device used to transmit or receive radio or television signals",antenna 的尾音 nna 可以联想到娜（nà），而娜可以联想到女孩。因此，你可以联想到 antenna 是一根用于传输或接收无线电或电视信号的设备，就像女孩一样敏感。
tract,/trækt/,n,地带,"an area of indefinite extent, typically a large one",tract 的尾音 act 可以联想到阿克（ā kè），而阿克可以联想到阿克苏（地名）。因此，你可以联想到 tract 是一个范围不确定的地区，通常是一个大的地区，就像阿克苏一样广阔。
heirloom,/ˈeə.luːm/,n,传家宝,a valuable object that has been given by older members of a family to younger members of the same family over many years,将 heirloom 分解成两个部分， heir 和 loom 。 heir 在中文中表示继承人，而 loom 在中文中表示织布机。因此，你可以联想到 heirloom 是家族中代代相传的宝物
infection,/ɪnˈfek.ʃən/,n,感染,the process or act of causing or getting a disease,将 infection 分解成两个部分， in 和 fection 。 in 在中文中表示内部，而 fection 听起来有点像 fiction （虚构）。因此，你可以联想到 infection 是身体内部发生的虚构的疾病
hatch,/hætʃ/,v,孵化,to (cause an egg to) break in order to allow a young animal to come out,将 hatch 联想到孵化的过程，可以想象一只小鸟从蛋壳中破壳而出
rudder,/ˈrʌd.ər/,n,舵,"a flat piece of wood or metal at the back of a boat or aircraft, moved from side to side in order to control the direction of travel",将 rudder 联想到船的舵，可以想象自己站在船上，用舵控制船的方向
galley,/ˈɡæl.i/,n,厨房,the kitchen in a ship or aircraft,将 galley 联想到船上的厨房，可以想象在船上的厨房里烹饪美食的场景
mast,/mæst/,n,桅杆,a tall pole on a boat or ship that supports its sails,将 mast 联想到船上的桅杆，可以想象自己站在船上，看着高耸的桅杆
stern,/stɜːrn/,adj,严厉的,"severe, or showing disapproval",将 stern 联想到严厉的老师，可以想象自己坐在严厉的老师面前，被严厉地批评
rafter,/ˈrɑːf.tər/,n,椽子,one of the wooden beams that support a sloping roof,将 rafter 联想到屋顶上的椽子，可以想象自己站在屋顶下，看着椽子支撑着屋顶
cluster,/ˈklʌs.tər/,n,群,a group of similar things that grow or are situated together,将 cluster 联想到一群葡萄，可以想象自己站在葡萄园中，看着一串串葡萄挂在藤蔓上
mattress,/ˈmæt.rəs/,n,床垫,"a large, flat object, usually with a strong cover, that you put on the floor to sleep on",将 mattress 联想到柔软的床垫，可以想象自己躺在柔软的床垫上，享受舒适的睡眠
genesis,/ˈdʒɛn.ə.sɪs/,n,起源，创世纪,the origin or mode of formation of something,将 genesis 分解成两个部分， gen 和 esis 。 gen 听起来像根（gen）的音，而 esis 听起来像是 easy （容易）的音。因此，你可以联想到 genesis 是指事物的起源，是根源，是容易理解的。
innovation,/ˌɪn.əˈveɪ.ʃən/,n,创新，革新,the action or process of innovating,将 innovation 分解成两个部分， in 和 novation 。 in 表示进入，而 novation 听起来像是 new （新的）的音。因此，你可以联想到 innovation 是指进入新的领域，进行创新和革新。
originality,/əˌrɪdʒ.əˈnæl.ə.t̬i/,n,独创性，创造力,the ability to think independently and creatively,将 originality 分解成三个部分， ori、gi 和 nality 。 ori 听起来像是 origin （起源）的音， gi 听起来像是给（give）的音，而 nality 听起来像是 nationality （国籍）的音。因此，你可以联想到 originality 是指从起源出发，给予独特的国籍，表达了独创性和创造力。
braggadocio,/ˌbræɡ.əˈdoʊ.ʃi.oʊ/,n,吹牛，自夸,empty or pretentious bragging,将 braggadocio 分解成三个部分， brag、ga 和 docio 。 brag 听起来像是拔（brag）的音， ga 听起来像是嘎（ga）的音，而 docio 听起来像是多次（do twice）的音。因此，你可以联想到 braggadocio 是指拔嘎多次，表示吹牛和自夸。
braggart,/ˈbræɡ.ərt/,n,吹牛者，自夸者,a person who boasts about their achievements or possessions,将 braggart 分解成两个部分， brag 和 gart 。 brag 听起来像是拔（brag）的音，而 gart 听起来像是嘎（ga）的音。因此，你可以联想到 braggart 是指拔嘎，表示吹牛和自夸的人。
hammer,/ˈhæm.ɚ/,n,锤子,a tool with a heavy metal head mounted at right angles at the end of a handle,将 hammer 分解成两个部分， ham 和 mer 。 ham 听起来像是咸（ham）的音，而 mer 听起来像是咪儿（Mickey Mouse）的音。因此，你可以联想到 hammer 是指咸咪儿，表示锤子的形状。
purity,/ˈpjʊr.ə.t̬i/,n,纯净，纯度,freedom from adulteration or contamination,将 purity 分解成两个部分， pur 和 ity 。 pur 听起来像是 pure （纯净）的音，而 ity 听起来像是一块（a tea）的音。因此，你可以联想到 purity 是指纯净的一块，表示纯净和纯度。
dexterity,/dɛkˈstɛr.ə.t̬i/,n,灵巧，熟练,"skill in performing tasks, especially with the hands",将 dexterity 分解成三个部分， de、xte 和 rity 。 de 听起来像是得（get）的音， xte 听起来像是西瓜（xigua）的音，而 rity 听起来像是日天（sun）的音。因此，你可以联想到 dexterity 是指得西瓜日天，表示灵巧和熟练。
lexicographer,/ˌlɛk.sɪˈkɑː.ɡrə.fɚ/,n,词典编纂者,a person who compiles dictionaries,将 lexicographer 分解成四个部分， le、xi、co 和 grapher 。 le 听起来像是了（le）的音， xi 听起来像是喜（xi）的音， co 听起来像是错（wrong）的音，而 grapher 听起来像是狗爬（dog crawl）的音。因此，你可以联想到 lexicographer 是指了喜错狗爬，表示词典编纂者。
glossary,/ˈɡlɑː.sɚ.i/,n,词汇表，术语表,"an alphabetical list of terms or words found in or relating to a specific subject, text, or dialect",将 glossary 分解成两个部分， gloss 和 ary 。 gloss 听起来像是狗（dog）的音，而 ary 听起来像是阿瑞（Arri）的音。因此，你可以联想到 glossary 是指狗阿瑞，表示词汇表和术语表。
porcelain,/ˈpɔː.səl.ɪn/,n,瓷器,"a hard but delicate, shiny, white substance made by heating a special type of clay to a high temperature, used to make cups, plates, decorations, etc.",porcelain 的发音中有个音素 sal ，可以联想到“撒了”东西，而瓷器是易碎的，所以你可以联想到撒了瓷器会摔碎
thorn,/θɔːrn/,n,刺,"a sharp point on the stem of some plants, such as roses",thorn 的发音与 torn 相似，torn 是撕裂的意思，你可以联想到刺会撕裂皮肤
incentive,/ɪnˈsen.tɪv/,n,激励,something that encourages a person to do something,incentive 的发音中有个音素 sen ，可以联想到“森林”，而在森林中你会找到很多激励去探险
stimulus,/ˈstɪm.jə.ləs/,n,刺激,something that causes growth or activity,stimulus 的发音中有个音素 jəl ，可以联想到“结婚”，结婚是人生中的重要刺激事件
zest,/zest/,n,热情,great enthusiasm and energy,zest 的发音与 guest 相似，你可以联想到热情好客的人会给你带来很多活力和热情
sampler,/ˈsæm.plər/,n,样品,a small amount of a product that is given to people to try,sampler 的发音与 sample 相似，sample 是样品的意思，你可以联想到 sampler 是用来取样品的工具
clause,/klɔːz/,n,从句,"a group of words, consisting of a subject and a finite form of a verb",clause 的发音与 claws 相似，claws 是爪子的意思，你可以联想到从句像是句子的爪子，用来补充说明
saboteur,/ˌsæb.əˈtɜːr/,n,破坏者,a person who intentionally damages or destroys something,saboteur 的发音与 sabotage 相似，sabotage 是破坏的意思，你可以联想到 saboteur 是专门从事破坏活动的人
churl,/tʃɜːrl/,n,粗鄙之人,"a rude, bad-tempered person",churl 的发音与 cruel 相似，cruel 是残忍的意思，你可以联想到 churl 是一个粗鲁、残忍的人
crudity,/ˈkruː.də.ti/,n,粗糙,the quality of being simple and not skillfully done or made,crudity 的发音与 crude 相似，crude 是粗糙的意思，你可以联想到 crudity 是一种粗糙、不精细的状态
denim,/ˈdɛ.nɪm/,n,牛仔布,"a strong, usually blue, cotton cloth used for making clothes, especially jeans",将 denim 分解成两个部分，den 和 im。den 听起来像 '电'，im 听起来像 '衣'。因此，你可以联想到 denim 是一种用来制作衣服的布料，特别是牛仔裤。
negligence,/ˈnɛɡ.lɪ.dʒəns/,n,疏忽，过失,failure to give enough care or attention to someone or something,将 negligence 分解成三个部分，ne、gli 和 gence。ne 听起来像 '呢'，gli 听起来像 '格力'，gence 听起来像 '跟色'。因此，你可以联想到 negligence 是一种疏忽、过失的状态，就像穿着格力牌呢子大衣时，不小心跟色掉了下来。
catalyst,/ˈkæ.tə.lɪst/,n,催化剂,a substance that increases the rate of a chemical reaction without itself undergoing any permanent chemical change,将 catalyst 分解成三个部分，cat、a 和 lyst。cat 听起来像 '卡特'，a 听起来像 '啊'，lyst 听起来像 '里斯特'。因此，你可以联想到 catalyst 是一种催化剂，就像卡特啊里斯特一样，能够加速化学反应的进行。
narcotic,/nɑrˈkɑ.tɪk/,n,麻醉剂,"a drug that causes temporary loss of feeling and reduces pain, and/or something that makes you sleep",将 narcotic 分解成三个部分，nar、co 和 tic。nar 听起来像 '那'，co 听起来像 '可'，tic 听起来像 '踢'。因此，你可以联想到 narcotic 是一种麻醉剂，就像那可踢一样，能够暂时失去感觉、减轻疼痛，或者让你入睡。
juggernaut,/ˈdʒʌɡ.ɚ.nɑt/,n,无法阻挡的力量,"a force, especially a destructive one, that cannot be stopped",将 juggernaut 分解成三个部分，jug、ger 和 naut。jug 听起来像 '巨'，ger 听起来像 '格尔'，naut 听起来像 '诺特'。因此，你可以联想到 juggernaut 是一种无法阻挡的力量，就像巨格尔诺特一样，无法被阻止或抵挡。
setback,/ˈsɛt.bæk/,n,挫折，倒退,"a problem that delays or prevents progress, or makes things worse than they were",将 setback 分解成两个部分，set 和 back。set 听起来像 '色'，back 听起来像 '背'。因此，你可以联想到 setback 是一种挫折、倒退的状态，就像被背叛一样，让事情变得比原来更糟糕。
file,/faɪl/,n,文件，档案,"a collection of information, papers, etc. that are stored together and kept in a particular place",将 file 分解成两个部分，fi 和 le。fi 听起来像 '菲'，le 听起来像 '勒'。因此，你可以联想到 file 是一种文件、档案的集合，就像菲勒一样，被存放在特定的地方。
